OBJECTID,TreeID,Genus,SpecificEpithet,CultivarName,ScientificName,CommonName,DBH_in,Height_ft,CampusArea
24783,23676,Celtis,sinensis,,Celtis sinensis ,Chinese Hackberry,32,34 - 50 Feet,South Campus
24784,23724,Quercus,agrifolia,,Quercus agrifolia ,Coast Live Oak,8,34 - 50 Feet,Main Campus
24786,23554,Cercis,occidentalis,,Cercis occidentalis ,Western Redbud,1,< 16 Feet,Main Campus
24787,23591,Quercus,muehlenbergii,,Quercus muehlenbergii,Chinkapin Oak,1,< 16 Feet,Main Campus
24788,23622,Gymnocladus,dioica,,Gymnocladus diocia ,Kentucky Coffee Tree,1,< 16 Feet,Main Campus
24789,23389,Cupressus,sempervirens,,Italian cypress,Italian Cypress,1,< 16 Feet,Main Campus
24790,23435,Platanus,racemosa,,Platanus racemosa ,California Sycamore,3,,Main Campus
24792,23472,Quercus,gravesii,,Quercus gravesii ,Graves Oak,1,< 16 Feet,Main Campus
24793,23312,Ailanthus,altissima,,Ailanthus altissima,Tree of Heaven,10,16 - 33 Feet,West Campus
24794,23317,Ailanthus,altissima,,Ailanthus altissima ,Tree of Heaven,8,16 - 33 Feet,West Campus
24796,23124,Olea,europaea,,Olea europaea,Olive,15,34 - 50 Feet,West Campus
24797,23139,Ilex,,,Ilex cassine,,10,16 - 33 Feet,West Campus
24798,23160,Ailanthus,altissima,,Ailanthus altissima,Tree of Heaven,14,16 - 33 Feet,West Campus
24799,22896,Ligustrum,japonica,,Ligustrum japonica,,0,16 - 33 Feet,West Campus
24800,22915,Populus,fremontii,,Populus fremontii,Fremont Cottonwood,0,16 - 33 Feet,West Campus
24801,22920,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,0,16 - 33 Feet,West Campus
24804,23074,Juglans,nigra,,Juglans nigra,California Black Walnut,26,34 - 50 Feet,Main Campus
24805,23110,Schinus,molle,,Schinus molle,California Pepper Tree,26,34 - 50 Feet,South Campus
24806,23112,Schinus,molle,,Schinus molle,California Pepper Tree,26,,South Campus
24807,22812,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,21,34 - 50 Feet,Main Campus
24808,22826,Olea,europaea,,Olea europaea,Olive,0,16 - 33 Feet,West Campus
24809,22832,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,18,34 - 50 Feet,West Campus
24810,22868,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,0,16 - 33 Feet,West Campus
24811,22737,Olea,europaea,,Olea europaea,Olive,5,,West Campus
24812,22762,Quercus,lobata,,Quercus lobata,Valley Oak,18,,West Campus
24813,22783,Ligustrum,lucidum,,Ligustrum lucidum,Glossy Privet,4,,West Campus
24814,22790,Juglans,hindsii,,Juglans hindsii,California Black Walnut,40,,West Campus
24815,22795,Quercus,lobata,,Quercus lobata,Valley Oak,27,,West Campus
24816,19115,Quercus,sp.,,Quercus sp.,,3.93700787,< 16 Feet,South Campus
24817,22667,Populus,fremontii,,Populus fremontii,Fremont Cottonwood,0,,West Campus
24819,19018,Cercis,sp.,ADD,Cercis sp.,UNKNOWN,1,< 16 Feet,Main Campus
24820,19058,Schinus,molle,,Schinus molle,California Pepper Tree,23.62204724,34 - 50 Feet,South Campus
24821,19072,Sambucus,nigra,,Sambucus nigra,Elderberry,3.93700787,16 - 33 Feet,South Campus
24823,18502,Prunus,sp.,,Prunus sp.,,9.84251969,16 - 33 Feet,Research Park
24824,18539,Sapium,sebiferum,,Sapium sebiferum,Chinese Tallow Tree,15.7480315,34 - 50 Feet,Research Park
24825,18365,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,19.68503937,51 - 66 Feet,Research Park
24826,18386,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,13.77952756,51 - 66 Feet,Research Park
24827,18450,Platanus,hispanica,,Platanus hispanica,London Plane Tree,11.02362205,34 - 50 Feet,Research Park
24828,17592,Betula,utilisa,,Betula utilis,Himalayan Birch,1,16 - 33 Feet,Main Campus
24829,17599,Betula,utilisa,,Betula utilis,Himalayan Birch,1,16 - 33 Feet,Main Campus
24831,18247,Xylosma,congestum,,Xylosma congestum,Xylosma,9.4488189,16 - 33 Feet,Research Park
24832,18278,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,20.47244094,51 - 66 Feet,Research Park
24833,18287,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,25.19685039,51 - 66 Feet,Research Park
24834,18292,Xylosma,congestum,,Xylosma congestum,Xylosma,8.66141732,16 - 33 Feet,Research Park
24835,18306,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,8.26771654,16 - 33 Feet,Research Park
24836,18311,Quercus,lobata,,Quercus lobata,Valley Oak,11.41732283,16 - 33 Feet,Research Park
24837,18318,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,20.47244094,51 - 66 Feet,Research Park
24838,22431,Washingtonia,robusta,,Washingtonia robusta,Mexican Fan Palm,15.7480315,> 85 Feet,South Campus
24839,22443,Celtis,occidentalis,,Celtis occidentalis,Common Hackberry,35.43307087,34 - 50 Feet,South Campus
24840,22526,Morus,alba,,Morus alba,White Mulberry,11.41732283,16 - 33 Feet,South Campus
24841,17509,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,1.57480315,< 16 Feet,Main Campus
24842,17353,Morus,alba,,Morus alba ,White Mulberry,33,34 - 50 Feet,South Campus
24843,17365,Schinus,molle,,Schinus molle ,California Pepper Tree,12.5984252,34 - 50 Feet,South Campus
24844,17422,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,36,34 - 50 Feet,South Campus
24845,17436,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,33.46456693,16 - 33 Feet,South Campus
24846,17291,Casuarina,cunninghamiana,,Casuarina cunninghamiana,River She-Oak,39.37007874,67 - 85 Feet,South Campus
24848,17162,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,12.99212598,34 - 50 Feet,South Campus
24849,22540,Celtis,occidentalis,,Celtis occidentalis,Common Hackberry,13.38582677,16 - 33 Feet,South Campus
24850,22547,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,13.38582677,34 - 50 Feet,South Campus
24851,22550,Morus,alba,,Morus alba,White Mulberry,13.77952756,16 - 33 Feet,South Campus
24852,22557,Celtis,occidentalis,,Celtis occidentalis,Common Hackberry,39.37007874,34 - 50 Feet,South Campus
24853,22559,Platanus,hispanica,,Platanus hispanica,London Plane Tree,9.05511811,16 - 33 Feet,South Campus
24854,22324,Morus,alba,,Morus alba,White Mulberry,27.55905512,34 - 50 Feet,West Campus
24855,22329,Morus,alba,,Morus alba,White Mulberry,3.93700787,< 16 Feet,West Campus
24856,22355,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,18.8976378,34 - 50 Feet,South Campus
24857,22400,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,24.80314961,51 - 66 Feet,South Campus
24858,3201,Xylosma,congestum,,Xylosma congestum,Xylosma,15,16 - 33 Feet,Main Campus
24859,3228,Magnolia,grandiflora,,Magnolia grandiflora,Southern Magnolia,14,34 - 50 Feet,Main Campus
24860,3240,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,20,34 - 50 Feet,Main Campus
24861,22199,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,12.20472441,34 - 50 Feet,West Campus
24862,22312,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,23,16 - 33 Feet,West Campus
24863,22173,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,16.53543307,34 - 50 Feet,West Campus
24864,22175,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,13.38582677,34 - 50 Feet,West Campus
24865,22194,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,17.71653543,51 - 66 Feet,West Campus
24866,22066,Sequoia,sempervirens,,Sequoia sempervirens ,Coast Redwood,19.29133858,51 - 66 Feet,West Campus
24867,21906,Sequoia,sempervirens,,Sequoia sempervirens ,Coast Redwood,6.69291339,16 - 33 Feet,Main Campus
24868,21968,Sequoia,sempervirens,,Sequoia sempervirens ,Coast Redwood,13.77952756,51 - 66 Feet,Main Campus
24873,14087,Lagerstroemia,indica,Natchez,Lagerstroemia indica,Crape Myrtle,2,< 16 Feet,Main Campus
24875,14114,Washingtonia,filifera,,Washingtonia filifera ,California Fan Palm,8,< 16 Feet,Main Campus
24876,14117,Washingtonia,filifera,,Washingtonia filifera ,California Fan Palm,6,< 16 Feet,Main Campus
24877,21555,Ulmus,parvifolia,Frontier,Ulmus parvifolia ,Frontier Elm,4,16 - 33 Feet,Main Campus
24878,21574,Olea,europaea,,Olea europaea,Olive,9,< 16 Feet,Main Campus
24879,21587,Platanus,hispanica,,Platanus hispanica,London Plane Tree,20,34 - 50 Feet,Main Campus
24880,21592,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,12,16 - 33 Feet,Main Campus
24881,16344,Olea,europaea,Swan Hill,Olea europaea,Olive,1.18110236,< 16 Feet,Main Campus
24882,21651,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,27.55905512,34 - 50 Feet,Main Campus
24883,17152,Quercus,gravesii,,Quercus gravesii,Graves Oak,0.78740157,< 16 Feet,Main Campus
24884,15204,Ginkgo,biloba,Autumn Gold,Ginkgo biloba,Maidenhair Tree,0.78740157,< 16 Feet,Main Campus
24885,14299,Quercus,lobata,,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
24886,15187,Quercus,douglasii,,Quercus douglasii,Blue Oak,1.57480315,< 16 Feet,Main Campus
24887,16328,Quercus,buckleyi,,Quercus buckleyi,Texas Red Oak,3,16 - 33 Feet,Main Campus
24888,15131,Gleditsia,triacanthos,,Gleditsia triacanthos,Honey Locust,0,,West Campus
24889,15142,Olea,europaea,,Olea europaea,Olive,0,,West Campus
24892,16044,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.78740157,< 16 Feet,Main Campus
24893,16093,Pittosporum,tobira,,Pittosporum tobira,Mock Orange,16,< 16 Feet,Main Campus
24894,15057,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
24895,14253,Arbutus,unedo,,Arbutus unedo,Strawberry Tree,4,< 16 Feet,Main Campus
24896,13033,Quercus,sp.,,Quercus sp.,,1.96850394,< 16 Feet,Main Campus
24897,13067,Quercus,lobata,,Quercus lobata,Valley Oak,11,34 - 50 Feet,Main Campus
24899,13073,Quercus,lobata,,Quercus lobata,Valley Oak,11,< 16 Feet,Main Campus
24900,3121,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
24901,10680,Quercus,lobata,,Quercus lobata,Valley Oak,7.2,16 - 33 Feet,Main Campus
24902,10777,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,15,34 - 50 Feet,Main Campus
24903,2164,Quercus,suber,,Quercus suber,Cork Oak,8,< 16 Feet,Main Campus
24904,2552,Magnolia,grandiflora,,Magnolia grandiflora,Southern Magnolia,16,34 - 50 Feet,Main Campus
24905,2524,Quercus,suber,,Quercus suber,Cork Oak,26,34 - 50 Feet,Main Campus
24906,2553,Cedrus,deodara,,Cedrus deodara,Deodar Cedar,31,34 - 50 Feet,Main Campus
24907,2857,Celtis,occidentalis,,Celtis occidentalis,Common Hackberry,14,34 - 50 Feet,Main Campus
24908,8370,Cedrus,deodara,,Cedrus deodara,Deodar Cedar,24,51 - 66 Feet,Main Campus
24909,7422,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,11,34 - 50 Feet,Main Campus
24910,8945,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,27,34 - 50 Feet,Main Campus
24911,10765,Ulmus,americana,Frontier,Ulmus americana,Frontier Elm,9,16 - 33 Feet,Main Campus
24912,10811,Lagerstroemia,indica,Tuscarora,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
24913,9658,Quercus,shumardii,,Quercus shumardii,Shumard Oak,14,34 - 50 Feet,Main Campus
24914,9784,Ulmus,propinqua,Emerald Sunshine,Ulmus propinqua 'Emerald Sunshine',Emerald Sunshine Elm,11,34 - 50 Feet,Main Campus
24915,9857,Betula,utilisa,jacquemontii,Betula utilis var. jacquemontii,Himalayan Birch,1.18110236,< 16 Feet,Main Campus
24916,9869,Betula,utilisa,jacquemontii,Betula utilis var. jacquemontii,Himalayan Birch,1.18110236,< 16 Feet,Main Campus
24917,9914,Betula,utilisa,jacquemontii,Betula utilis var. jacquemontii,Himalayan Birch,1.18110236,< 16 Feet,Main Campus
24918,9991,Quercus,shumardii,,Quercus shumardii,Shumard Oak,10,16 - 33 Feet,Main Campus
24919,9458,Quercus,lobata,,Quercus lobata,Valley Oak,1.96850394,< 16 Feet,Main Campus
24920,9489,Quercus,lobata,,Quercus lobata,Valley Oak,0.39370079,< 16 Feet,West Campus
24921,9517,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,1.18110236,< 16 Feet,West Campus
24922,9541,Quercus,buckleyi,,Quercus buckleyi,Texas Red Oak,0.78740157,< 16 Feet,West Campus
24923,9567,Olea,europaea,,Olea europaea,Olive,0.39370079,< 16 Feet,West Campus
24924,9572,Quercus,buckleyi,,Quercus buckleyi,Texas Red Oak,1.18110236,< 16 Feet,West Campus
24925,9579,Olea,europaea,,Olea europaea,Olive,0.39370079,< 16 Feet,West Campus
24926,9617,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,1.18110236,< 16 Feet,West Campus
24927,9640,Prunus,cerasifera,,Prunus cerasifera,Cherry Plum,4,< 16 Feet,Main Campus
24928,9282,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,8,16 - 33 Feet,Main Campus
24929,9301,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,13,34 - 50 Feet,Main Campus
24930,9306,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,20,34 - 50 Feet,Main Campus
24931,9325,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,3.93700787,< 16 Feet,Main Campus
24932,9351,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,1.96850394,< 16 Feet,Main Campus
24934,9112,Platanus,hispanica,Columbia,Platanus acerifolia 'Columbia',London Plane Tree,12,16 - 33 Feet,Main Campus
24935,21280,Cedrus,deodara,,Cedrus deodara,Deodar Cedar,14.29133828,16 - 33 Feet,Main Campus
24936,21332,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,14.56692913,16 - 33 Feet,Main Campus
24937,21339,Quercus,sp.,,Quercus sp.,Oak species,5.90551181,16 - 33 Feet,Main Campus
24938,21375,Quercus,suber,,Quercus suber,Cork Oak,23.62204724,34 - 50 Feet,Main Campus
24940,20914,Calocedrus,decurrens,,Calocedrus decurrens,Incense Cedar,6.69291339,34 - 50 Feet,Main Campus
24942,21176,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,5,16 - 33 Feet,Main Campus
24943,10112,Olea,europaea,,Olea europaea,Olive,9,< 16 Feet,Main Campus
24944,21043,Pyrus,kawakamii,,Pyrus kawakamii,Evergreen Pear,1.96850394,< 16 Feet,Main Campus
24945,21054,Platanus,hispanica,Bloodgood,Platanus x hispanica 'Bloodgood',London Plane Tree,1.96850394,< 16 Feet,Main Campus
24946,21056,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,1.96850394,< 16 Feet,Main Campus
24947,21061,Platanus,hispanica,Bloodgood,Platanus x hispanica 'Bloodgood',London Plane Tree,1.96850394,< 16 Feet,Main Campus
24949,21217,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,19,34 - 50 Feet,Main Campus
24950,21219,Quercus,lobata,,Quercus lobata,Valley Oak,1.57480315,< 16 Feet,Main Campus
24951,20977,Koelreuteria,paniculata,,Koelreuteria paniculata,Goldenrain Tree,9.84251969,16 - 33 Feet,Main Campus
24952,20984,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,11.81102362,34 - 50 Feet,Main Campus
24953,21024,Calocedrus,decurrens,,Calocedrus decurrens,Incense Cedar,7.87401575,34 - 50 Feet,Main Campus
24954,20791,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,2,< 16 Feet,Main Campus
24955,7547,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,27,51 - 66 Feet,Main Campus
24957,10105,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,13,34 - 50 Feet,Main Campus
24958,20537,Cupressus,sempervirens,,Cupressus sempervirens,Italian Cypress,7,34 - 50 Feet,Main Campus
24959,5920,Populus,tomentosa,,Populus tomentosa,Chinese Poplar,42,67 - 85 Feet,Main Campus
24960,6141,Xylosma,congestum,,Xylosma congestum,Xylosma,13,34 - 50 Feet,Main Campus
24961,5957,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,25,34 - 50 Feet,Main Campus
24962,465,Cupressus,sempervirens,,Cupressus sempervirens,Italian Cypress,10,16 - 33 Feet,Main Campus
24963,20578,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,13.38582677,34 - 50 Feet,Main Campus
24964,8854,Pinus,pinea,,Pinus pinea,Italian Stone Pine,59,51 - 66 Feet,Main Campus
24965,8888,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,13,16 - 33 Feet,Main Campus
24966,8525,Gleditsia,triacanthos inermis,,Gleditsia triacanthos inermis,Thornless Honey Locust,17,34 - 50 Feet,Main Campus
24968,5236,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,30,34 - 50 Feet,Main Campus
24969,8290,Ulmus,procera,,Ulmus procera,English Elm,13,34 - 50 Feet,Main Campus
24971,8647,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,21.65354331,34 - 50 Feet,Main Campus
24973,8656,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,19.68503937,34 - 50 Feet,Main Campus
24975,20412,Lagerstroemia,indica,,UNKNOWN sp.,Crape Myrtle,6,16 - 33 Feet,Main Campus
24976,8874,Quercus,ilex,,Quercus ilex,Holly Oak,10,16 - 33 Feet,Main Campus
24977,8901,Quercus,ilex,,Quercus ilex,Holly Oak,16,16 - 33 Feet,Main Campus
24978,8708,Quercus,lobata,,Quercus lobata,Valley Oak,5.90551181,< 16 Feet,Main Campus
24979,8780,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,23.93700757,51 - 66 Feet,Main Campus
24980,3857,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,2.55905512,16 - 33 Feet,Main Campus
24981,3881,Laurus,nobilis,,Laurus nobilis,Sweet Bay,11,16 - 33 Feet,Main Campus
24982,3994,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,4.13385827,16 - 33 Feet,Main Campus
24983,4006,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1.88976385,< 16 Feet,Main Campus
24984,233,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,14,16 - 33 Feet,Main Campus
24985,3819,Platanus,hispanica,,Platanus x hispanica,London Plane Tree,9,16 - 33 Feet,Main Campus
24986,8486,Eucalyptus,camaldulensis,,Eucalyptus camaldulensis,Red Gum,21.65354331,34 - 50 Feet,Main Campus
24987,2228,Celtis,occidentalis,,Celtis occidentalis,Common Hackberry,36,51 - 66 Feet,Main Campus
24989,1938,Sophora,japonica,,Sophora japonica,Japanese Pagoda Tree,25,51 - 66 Feet,Main Campus
24992,10366,Metasequoia,glyptostroboides,,Metasequoia glyptostroboides,Dawn Redwood,9.84251969,16 - 33 Feet,Main Campus
24993,10412,Acer,sp.,,Acer sp.,Maple,7,16 - 33 Feet,Main Campus
24994,1929,Ilex,cornuta,Burfordii,Ilex cornuta 'Burfordii',Burford Holly,8,16 - 33 Feet,Main Campus
24995,5363,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,7,16 - 33 Feet,Main Campus
24996,5401,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,28,34 - 50 Feet,Main Campus
24997,5404,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,39,51 - 66 Feet,Main Campus
24998,10507,Pyrus,kawakamii,,Pyrus kawakamii,Evergreen Pear,11,16 - 33 Feet,Main Campus
24999,5799,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,23,34 - 50 Feet,Main Campus
25000,4421,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,9,16 - 33 Feet,Main Campus
25002,5493,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,22,51 - 66 Feet,Main Campus
25003,5526,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,20,51 - 66 Feet,Main Campus
25005,5152,Cedrus,deodara,,Cedrus deodara,Deodar Cedar,24,51 - 66 Feet,Main Campus
25006,5257,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,26,67 - 85 Feet,Main Campus
25007,4258,Acer,sp.,,Acer sp.,Maple,8,16 - 33 Feet,Main Campus
25008,4335,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,8,16 - 33 Feet,Main Campus
25010,5019,Eucalyptus,polyanthemos,,Eucalyptus polyanthemos,Silver Dollar Gum,20,51 - 66 Feet,Main Campus
25011,5037,Pinus,halepensis,,Pinus halepensis,Aleppo Pine,28,67 - 85 Feet,Main Campus
25012,5050,Eucalyptus,rudis,,Eucalyptus rudis,Flooded Gum,24,67 - 85 Feet,Main Campus
25013,1316,Quercus,suber,,Quercus suber,Cork Oak,40,51 - 66 Feet,Main Campus
25014,4847,Sophora,japonica,,Sophora japonica,Japanese Pagoda Tree,14,34 - 50 Feet,Main Campus
25015,4868,Cercis,canadensis,,Cercis canadensis,Eastern Redbud,2,< 16 Feet,Main Campus
25016,4885,Olea,europaea,,Olea europaea,Olive,24,34 - 50 Feet,Main Campus
25017,4619,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,14,16 - 33 Feet,Main Campus
25018,1323,Quercus,suber,,Quercus suber,Cork Oak,19,34 - 50 Feet,Main Campus
25019,4723,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
25020,10596,Zelkova,serrata,,Zelkova serrata,Sawleaf Zelkova,8,16 - 33 Feet,Main Campus
25021,2196,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,4,16 - 33 Feet,Main Campus
25022,4567,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,27,34 - 50 Feet,Main Campus
25023,4572,Pinus,thunbergiana,,Pinus thunbergiana,Japanese Black Pine,17,34 - 50 Feet,Main Campus
25024,4587,Celtis,occidentalis,,Celtis occidentalis,Western Hackberry,23,34 - 50 Feet,Main Campus
25025,4604,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,18,34 - 50 Feet,Main Campus
25026,4606,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,22,34 - 50 Feet,Main Campus
25027,20050,Zelkova,serrata,,Zelkova serrata,Sawleaf Zelkova,13,16 - 33 Feet,Main Campus
25029,5704,Quercus,suber,,Quercus suber,Cork Oak,16,16 - 33 Feet,Main Campus
25030,5780,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,36,67 - 85 Feet,Main Campus
25031,5912,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,20,34 - 50 Feet,Main Campus
25032,6158,Rhus,lancea,,Rhus lancea,African Sumac,22,16 - 33 Feet,Main Campus
25034,3507,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,28,51 - 66 Feet,Main Campus
25035,3549,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,17,34 - 50 Feet,Main Campus
25036,3596,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,23.62204724,34 - 50 Feet,Main Campus
25037,3612,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,26.96850394,34 - 50 Feet,Main Campus
25038,2909,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,17,34 - 50 Feet,Main Campus
25039,3353,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,5,< 16 Feet,Main Campus
25040,7926,Quercus,suber,,Quercus suber,Cork Oak,21.14173258,34 - 50 Feet,Main Campus
25041,7957,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,2.36220472,< 16 Feet,Main Campus
25043,3487,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,11,34 - 50 Feet,Main Campus
